step,uav_x,uav_y,jammer_power,uav_energy,node_0_sinr,node_0_aoi,node_0_energy,node_1_sinr,node_1_aoi,node_1_energy,node_2_sinr,node_2_aoi,node_2_energy,node_3_sinr,node_3_aoi,node_3_energy,node_4_sinr,node_4_aoi,node_4_energy,reward,jammed_count
11,670.5049044119012,604.5374457861318,1.6709085702896118,75511.44233044161,0.04900420765088687,11.0,0.01624115419855708,0.04198761592651011,11.0,0.018653749137593885,0.04571994698687789,11.0,0.01718022320816541,0.04764258344615957,11.0,0.018647177764316524,0.06265560039269928,11.0,0.014831605336503793,5,5
12,665.0671229819357,612.928494679007,0.4679051339626312,75637.87197403578,0.1695588013052739,12.0,0.017501738566032595,0.1536215274123443,12.0,0.01993608789719624,0.16200680967289136,12.0,0.018450583419695292,0.17876413897585738,12.0,0.019896961069137475,0.21120523452843643,12.0,0.01605081507603386,5,5
13,659.2167597098112,621.0372811472079,0.9937096834182739,75764.30161762994,0.07752893814160201,13.0,0.019011015729939313,0.07428059489873742,13.0,0.021465391869787503,0.07586085294369749,13.0,0.019969930588640127,0.0886019616686966,13.0,0.021349000308434347,0.09412639924113064,13.0,0.017479330645464572,5,5
14,652.9684374568976,628.8435374475382,1.4244768619537354,75890.73126122411,0.052589135549803115,14.0,0.02073744651043018,0.05327013597241392,14.0,0.023183193674833253,0.05267188854545911,14.0,0.02169530089656692,0.06511321826045788,14.0,0.022945595676421345,0.062265650521808706,14.0,0.019100859883517302,5,5
15,646.3377737747642,636.3277520046669,1.8659640550613403,76017.16090481827,0.03909429236139579,15.0,0.022696860707263903,0.041863277667702335,15.0,0.025082556019463915,0.04006554724094015,15.0,0.023632706173897296,0.052410960590739734,15.0,0.02467432111874231,0.04516495485742661,15.0,0.02093824091301271,5,5
16,639.3413418694331,643.4712181799046,1.896802544593811,76143.59054841244,0.03750425701535958,16.0,0.024694765920357596,0.042453512354060696,16.0,0.026970130503155814,0.03931611299329809,16.0,0.02558699804784857,0.05440226363985292,16.0,0.026378255699191586,0.04229898876002521,16.0,0.02282886967741265,5,5
17,631.9966291769964,650.2560810280586,1.9162029027938843,76270.0201920066,0.03625520660895506,17.0,0.026725275208977457,0.04338411794573669,17.0,0.02883977084566243,0.03886622305177977,17.0,0.027551739818736085,0.056854165246026704,17.0,0.028054050207017876,0.039939052914770914,17.0,0.024769080732731954,5,5
18,624.3219936541328,656.6653819254967,1.9586101770401,76396.44983560077,0.034688439682776885,18.0,0.02880000143093027,0.04388462151908827,18.0,0.03070008024621928,0.03801812851251601,18.0,0.02953685332875725,0.05874591102402775,18.0,0.029709738398853342,0.03734208943759998,18.0,0.026771095825638365,5,5
19,616.3366178927766,662.6831009578748,0.4659123122692108,76522.87947919493,0.1427520810480601,19.0,0.030099958261290846,0.1909251891737583,19.0,0.03193718812225524,0.1598780636666483,19.0,0.030810135693080516,0.26074104802657344,19.0,0.03089690708438992,0.15024493409005021,19.0,0.02805863509702488,5,5
20,608.0604611736279,668.2941969615794,0.031427230685949326,76649.3091227891,2.0610909551655583,0.0,0.03116567978767082,2.9060049259879936,0.0,0.03299723490574535,2.3486669950442867,0.0,0.03187350044658786,4.05230334881498,0.0,0.031952816064644646,2.1232555284571335,0.0,0.029123796644789694,0,0
21,599.5142095783453,673.4846451188034,1.0817068815231323,76775.73876638326,0.05922386957024794,1.0,0.03281649123395762,0.08863172385083169,1.0,0.034449139562552536,0.06927044253109312,1.0,0.03343737420535557,0.1252085098769811,1.0,0.03328765211479837,0.05965336998917604,1.0,0.03077029242433952,5,5
22,590.7192242851154,678.2414720122871,0.29281094670295715,76902.16840997743,0.21499333610826724,2.0,0.03403273110363757,0.3403836563241394,2.0,0.035604281132401445,0.25680023930742935,2.0,0.0346266408246165,0.4874000303806784,2.0,0.034411038727789056,0.21199099558660192,2.0,0.03198887742757082,5,5
23,581.6974881768314,682.5527880521042,1.6384785175323486,77028.5980535716,0.03785081707544657,3.0,0.03602197133580008,0.06345740658113631,3.0,0.0372151029110164,0.04620116256174209,3.0,0.036446395602656674,0.09176920840663924,3.0,0.035849245274119944,0.036544908601170316,3.0,0.03401162610543964,5,5
24,572.4715508953346,686.4078171934453,1.5077674388885498,77155.02769716576,0.04054624793506202,4.0,0.037948873817193515,0.07198915775268783,4.0,0.038759620804815036,0.0505482210200065,4.0,0.03820007909970125,0.10478450777361341,4.0,0.037239382039545355,0.03834799984890032,4.0,0.03598870884214525,5,5
25,563.0644724790536,689.7969238711173,1.8485901355743408,77281.45734075992,0.03264215016906404,5.0,0.04008774146616039,0.061406820265941776,5.0,0.04038912388981568,0.041561181988776875,5.0,0.04010560426108943,0.0895750152567318,5.0,0.0386870675085396,0.03025176327496986,5.0,0.0382134914555918,5,5
26,553.4997657249174,692.7116370834386,1.2198249101638794,77407.88698435409,0.048882912092959335,6.0,0.04186534778796676,0.09748132296718544,6.0,0.0418046542777816,0.06355779081529223,6.0,0.04171554245737403,0.14180626503825586,6.0,0.039988684937040074,0.04440632659379952,6.0,0.040064298510765074,5,5
27,543.8013374186082,695.1446715653318,0.8491637110710144,77534.31662794825,0.069474622228352,7.0,0.04342771529823593,0.14694558664058469,7.0,0.0430975055914216,0.09224005367111991,7.0,0.04315177368381186,0.21197637540153913,7.0,0.04120728152219642,0.06188037464465208,7.0,0.041689377492767965,5,5
28,533.9934285800481,697.089945997692,0.3969712555408478,77660.74627154242,0.14718143502665332,8.0,0.04472017899743154,0.3303414845502269,8.0,0.04425583881269955,0.19950691779889296,8.0,0.0443808647966808,0.4696153054430795,8.0,0.042333460934987605,0.12857074168253554,8.0,0.04301679252618516,5,5
29,524.1005538734732,698.5425982075177,1.8148671388626099,77787.17591513658,0.03194649404874609,9.0,0.04688272353476476,0.07616339929724444,9.0,0.04577332681832031,0.04423406772337791,9.0,0.046234784595465886,0.10592482009087496,9.0,0.043719948585832356,0.027374344207408603,9.0,0.04536489506446026,5,5
30,514.1474403335404,699.4989973208109,1.5894287824630737,77913.60555873075,0.036224192813493226,10.0,0.048914070983714905,0.09177511913303099,10.0,0.047211508442052526,0.05122017385210385,10.0,0.04797925561518871,0.12394452191271198,10.0,0.04505767848572669,0.03045561232656234,10.0,0.047581824988007754,5,5
31,504.15896556061836,699.9567528378714,1.6270698308944702,78040.03520232491,0.03518312469786393,11.0,0.050974410953186576,0.09479033057046633,11.0,0.048637381371996156,0.05080578396456902,11.0,0.04972937912687363,0.12330452632655954,11.0,0.04639689623060524,0.029029298662027234,11.0,0.049856013106908195,5,5
32,494.1600955397421,699.914720608301,0.12184880673885345,78166.46484591908,0.46683992218499015,12.0,0.05210104518616295,1.3373290279217975,0.0,0.04971318203899084,0.6877377472399091,12.0,0.05083118554660035,1.6625288250498418,0.0,0.04746713639445745,0.3781479324212869,12.0,0.051000660603721354,3,3
33,484.17582223865304,699.3730056907838,1.8472553491592407,78292.89448951324,0.03074460111250295,13.0,0.05430702110072925,0.09386467089509325,1.0,0.051142749629983,0.04631551174724816,13.0,0.0526490435176922,0.11038216497742359,1.0,0.04884008286546818,0.024443469421344555,13.0,0.05350421994001138,5,5
34,474.2311011408949,698.3329620904937,1.9886481761932373,78419.32413310741,0.028496175822069206,14.0,0.05660408251218178,0.09270553655760502,2.0,0.052577047744495314,0.04385352316345282,14.0,0.05450992648334156,0.10228862754146044,2.0,0.05023849040071325,0.022244494947558563,14.0,0.05615131150903426,5,5
35,464.3507888701014,696.7971893747873,0.051863573491573334,78545.75377670157,1.0867833234979551,0.0,0.05768632610572834,3.762013940941262,0.0,0.05363378741417677,1.7039999972485438,0.0,0.055579603560220105,3.8675085840907855,0.0,0.05129491522967662,0.8334356899872445,15.0,0.05724385592587828,1,1
36,454.5595810613824,694.7695261756389,1.4399311542510986,78672.18342029574,0.03931968770292863,1.0,0.05964053590496486,0.14549569422625658,1.0,0.054929049179436126,0.06317156723732771,1.0,0.05719295667516144,0.13769944708010717,1.0,0.05260400733343183,0.029599514777390614,16.0,0.05949449116673708,5,5
37,444.88195063509727,692.2550405950599,0.5957508087158203,78798.6130638899,0.09514127638994875,2.0,0.061065026859417025,0.37568748500530763,2.0,0.05607431657435511,0.1562015191230849,2.0,0.05847147311577973,0.32531857817148574,2.0,0.0537640104380196,0.07034483614885931,17.0,0.06105053705857501,5,5
38,435.3420866272991,689.2600175374828,0.070124551653862,78925.04270748407,0.807953567581219,3.0,0.06215895492515015,3.4011596193001643,0.0,0.05713226549173677,1.3534760722717234,0.0,0.05954693754934738,2.677856938172488,0.0,0.05482526092707387,0.5869350749256893,18.0,0.062161385883843345,2,2
39,425.9638337297424,685.7919430007738,0.20328786969184875,79051.47235107824,0.28034730976775435,4.0,0.06333655925452479,1.2612021544225442,0.0,0.05820976259137623,0.48086438763483014,1.0,0.060671326721206224,0.8950788918028962,1.0,0.05591477685110345,0.20000075055542235,19.0,0.06339003655775158,4,4
40,416.77063269057135,681.8594853651363,1.9092180728912354,79177.9019946724,0.03002758227031971,5.0,0.0655701008792476,0.14425358514766837,1.0,0.05950712784813022,0.05271127589397342,2.0,0.06239619345295441,0.09180257860551036,2.0,0.05735284273393429,0.021040364258470546,20.0,0.06612843633539302,5,5
41,407.7854617246573,677.472473726675,0.04544808343052864,79304.33163826657,1.262795235142238,0.0,0.06664756046466835,6.456229970246466,0.0,0.060558792484176116,2.2606337814857915,0.0,0.06346022009432008,3.676156356063301,0.0,0.05840985062811016,0.8696453289046989,21.0,0.06721915100831975,1,1
42,399.0307790800284,672.6418733297747,0.25986799597740173,79430.76128186073,0.2234032644098336,1.0,0.06785756594624134,1.2195691024226842,0.0,0.061637303400374224,0.4103788454537078,1.0,0.06459742868394137,0.6167798817025495,1.0,0.059517719161828755,0.15106274627933972,22.0,0.06850540941173812,4,4
43,390.52846690394574,667.3797581596995,0.47647932171821594,79557.1909254549,0.12293077900302785,2.0,0.06919765972661708,0.7141380362567004,1.0,0.06273715690559185,0.2312317480225422,2.0,0.06580203715151917,0.32051852801873015,2.0,0.060679366681104276,0.08164892081947536,23.0,0.06999157717828217,5,5
44,382.2997765489308,661.6992807639181,0.8743208050727844,79683.62056904906,0.06766181614813113,3.0,0.07077371826532164,0.4172969511692459,2.0,0.06387291742974059,0.1303556520570076,3.0,0.06712566796711336,0.16604031734857938,3.0,0.061944395188152,0.0441414981964715,24.0,0.07184717975644733,5,5
45,374.3652754554522,655.6146393775842,1.4210457801818848,79810.05021264323,0.0420916819020876,4.0,0.07266847983215359,0.27473326478603916,3.0,0.06505312152128682,0.08308461233503041,4.0,0.06860432102394914,0.0969401975793366,4.0,0.06336195924138927,0.026970818795631814,25.0,0.07421468018364263,5,5
46,366.7447957440352,649.141042435344,1.6223711967468262,79936.47985623739,0.03732034248819104,5.0,0.07467104878269445,0.2567434863446359,4.0,0.066242418822195,0.07550406430971202,5.0,0.07012587981538998,0.08047494047965793,5.0,0.06485447103431936,0.0234859988262359,26.0,0.0767774323730364,5,5
47,359.45738464528927,642.294670558169,0.9512465000152588,80062.90949983156,0.06450367454625729,6.0,0.076272796310945,0.46528700175244847,5.0,0.06736930988561221,0.13380561844465572,6.0,0.07144248212703011,0.1299745837938723,6.0,0.06617890104300098,0.03986375688620943,27.0,0.07871932202714921,5,5
48,352.52125689175097,635.0926361102303,1.2328842878341675,80189.33914342572,0.05050735168341087,7.0,0.07802704803316543,0.3796226193464886,6.0,0.06851358966534914,0.1074894523000382,7.0,0.0728240886960538,0.09495206673712073,7.0,0.06760413581027104,0.030649442542417586,28.0,0.0809288820817664,5,5
49,345.9537491905386,627.5529404269008,0.0833662748336792,80315.76878701989,0.7569856081059329,8.0,0.07912401673383776,5.876179158782139,0.0,0.06956599629055552,1.6508574879847084,0.0,0.0738944921716789,1.3258293911381889,0.0,0.06868018072814047,0.45112062111632756,29.0,0.08205819686761663,2,2
50,339.77127689061336,619.6944288207915,0.48249098658561707,80442.19843061405,0.1333789359205321,9.0,0.08044146863205032,1.062282014472203,0.0,0.07064902708801221,0.2991733561998327,1.0,0.07506408756428866,0.21748509900444696,1.0,0.06989452330610162,0.0780083030989263,30.0,0.08356465979872013,4,4
51,333.9892929529557,611.5367434782836,1.129699468612671,80568.62807420822,0.058049965019102596,10.0,0.08210440131589299,0.4691236581927906,1.0,0.07177528668202293,0.13382704849032345,2.0,0.076380647348314,0.08804035949067181,2.0,0.07134911911894751,0.03332121726296079,31.0,0.08568136862944943,5,5
52,328.6222493262107,603.100274364293,1.5979541540145874,80695.05771780238,0.0418674904715641,11.0,0.08400367834709857,0.33946423247889185,2.0,0.07293071266197795,0.09925117225762281,3.0,0.07778968103067153,0.05902190567330064,3.0,0.07300198162617803,0.02358231804015894,32.0,0.08823794872660906,5,5
53,323.683560824343,594.4061082579767,1.5131423473358154,80821.48736139655,0.04516477392033694,12.0,0.0858410625250108,0.3630196223207088,3.0,0.07407930369700726,0.11016445501810584,4.0,0.07916326346095613,0.05915261717521872,4.0,0.07465351508345805,0.024957963618645794,33.0,0.0907115767716527,5,5
54,319.1855715965879,585.4759760467663,1.2131413221359253,80947.91700499071,0.057623054838249,13.0,0.08750852572936893,0.4534479205783402,4.0,0.07520821001235893,0.1447145205712431,5.0,0.0804598439234557,0.07008667175063515,5.0,0.07621142002400214,0.031232209082353673,34.0,0.09289952963339765,5,5
55,315.1395242735074,576.3321984104666,1.113603949546814,81074.34664858488,0.06430258079817891,14.0,0.08911199442105186,0.4892418453261577,5.0,0.07633131887958888,0.1663939278828156,6.0,0.0817244173113482,0.07260960454950327,6.0,0.07775172371776773,0.0341756406211568,35.0,0.09498960848192198,5,5
56,311.5555318662685,566.9976300311814,0.8338292241096497,81200.77629217904,0.08809220746097478,15.0,0.090566352842115,0.6401461573314001,6.0,0.0774370452050698,0.23504494546286459,7.0,0.08292652672839337,0.09232338837157085,7.0,0.07918760743046602,0.04589705924999702,36.0,0.0968144536628807,5,5
57,308.442552489382,557.4956024685093,1.6419236660003662,81327.2059357732,0.04596718133768775,16.0,0.09239001827164059,0.31539815740334537,7.0,0.07860050173522483,0.12657857305083306,8.0,0.08425829127681585,0.04470268388926211,8.0,0.08103311539480666,0.023469752833074325,37.0,0.09937825188104012,5,5
58,305.80836697008203,547.8498658427969,0.23228119313716888,81453.63557936737,0.3340369747313945,17.0,0.09354715479355756,2.140232609604679,0.0,0.07966551565859409,0.9494537705975666,9.0,0.08534545460142229,0.3013477500469043,9.0,0.08220184991987924,0.16709577320611696,38.0,0.10064192764492626,4,4
59,303.65955940030926,538.084529472206,0.28973063826560974,81580.06522296154,0.27602792104982704,18.0,0.09472675001320507,1.6367097172754204,0.0,0.08073612006382253,0.8110434028773437,10.0,0.08643921036454902,0.2309648272847607,10.0,0.0834066363990295,0.13521521880072,39.0,0.10195576130812146,4,4
60,302.001500679911,528.224001611974,1.342502236366272,81706.4948665557,0.061524264569629505,19.0,0.0963551495454238,0.3349011146410263,1.0,0.08189298054115401,0.18707696936894916,11.0,0.08768015139172468,0.047738326670359675,11.0,0.08520165276678057,0.02950036595620715,40.0,0.10421042651769319,5,5
61,300.8383350921878,518.292928446488,1.7470450401306152,81832.92451014987,0.04887881154235174,20.0,0.09813281678476443,0.24247449254283282,2.0,0.0830904458868495,0.1538716315519794,12.0,0.08896211401458168,0.03515919546346928,12.0,0.08726267932097015,0.022932394093184386,41.0,0.106809658791476,5,5
62,300.1729699453441,508.3161324866587,1.376279592514038,81959.35415374403,0.06425001285004273,21.0,0.09973673718183097,0.28875542119078584,3.0,0.08426434481673416,0.2095485771838496,13.0,0.09018265622474508,0.04283090120268012,13.0,0.08914288704075807,0.02948162350611882,42.0,0.10906508884626955,5,5
63,300.0070683057316,498.3185505265709,1.628989338874817,82085.7837973382,0.056310492019118204,22.0,0.10141855994152858,0.22818325918603768,4.0,0.08547101104837908,0.19041295365798303,14.0,0.0914202654118959,0.03477696860761782,14.0,0.09121500863106537,0.02525788862016699,43.0,0.11152183099356865,5,5
64,300.3410448410493,488.3251713144847,0.17490750551223755,82212.21344093236,0.544335519151752,23.0,0.10253422042795074,1.9800131618034327,0.0,0.08653751240820812,1.9080775125910445,0.0,0.09248751074630719,0.3113026527923826,15.0,0.0923799546873371,0.23857549899492084,44.0,0.11272169758468098,3,3
65,301.1740647838907,478.36097309397906,1.998707890510559,82338.64308452653,0.049651021918964186,24.0,0.10430059319573437,0.16180396712015818,1.0,0.08780814775538898,0.1807798590078834,1.0,0.0937350754252287,0.026286100027467018,16.0,0.09478173286852704,0.021246128989852002,45.0,0.1154437612340694,5,5
66,302.5040460182269,468.45086117135105,0.1715337336063385,82465.0727281207,0.6026699360331698,25.0,0.10540983449638319,1.7532439303228144,0.0,0.08887718906908881,2.2762938550277267,0.0,0.09479898083605036,0.2951662645103112,17.0,0.09595294777095327,0.25169051535138476,46.0,0.11663584550211438,3,3
67,304.327664283613,458.6196056653208,1.4890350103378296,82591.50237171486,0.07264052656795841,26.0,0.10694993004414173,0.1885014061196768,1.0,0.09011669303514107,0.2850555107401556,1.0,0.09597448348542924,0.032897660856082776,18.0,0.09808337044544249,0.029580426747795627,47.0,0.11888725448871061,5,5
68,306.6403614841076,448.8917795946345,0.7280685901641846,82717.93201530902,0.15554080357340216,27.0,0.10822941329137677,0.3592709663020985,2.0,0.09126631222022617,0.6333616735217765,2.0,0.09708081577855775,0.06508813960422892,19.0,0.09968017588758155,0.06172525582486904,48.0,0.12051377516848494,5,5
69,309.4363570811388,439.29169745831496,0.6363518238067627,82844.36165890319,0.18672550897368387,28.0,0.10947071225846657,0.3834679442457744,3.0,0.09240964636293714,0.7883502020120312,3.0,0.09817586778485732,0.07214562175709044,20.0,0.101223624214262,0.07215761797913914,49.0,0.1220571416819619,5,5
70,312.70866254184045,429.84335446207683,0.15131844580173492,82970.79130249735,0.8247763076727181,29.0,0.11056371749333438,1.5036817337343402,0.0,0.09348231556303378,3.6023283437876477,0.0,0.09923311553228396,0.29396598976815996,21.0,0.1023953327713537,0.31015295005266513,50.0,0.12322251291582077,3,3
71,316.4490988067445,420.57036654280887,0.9554573893547058,83097.22094609152,0.13784186172693447,30.0,0.1118725429483177,0.2231725427306415,1.0,0.09469248583166937,0.622326255256724,1.0,0.10034046124485475,0.0452856398910914,22.0,0.10423061941084774,0.05038456284308219,51.0,0.1249784773719044,5,5
72,320.6483167331702,411.49591134103036,1.024833083152771,83223.65058968568,0.13575276901206812,31.0,0.11318533591433631,0.19492431963509518,2.0,0.09592577023856615,0.6308640835193048,2.0,0.10144701984433496,0.041064556381965274,23.0,0.10614647287148835,0.04819510152327216,52.0,0.1267664466960822,5,5
73,325.29582046321195,402.64267026886097,1.080540418624878,83350.08023327985,0.13633419972889696,32.0,0.11449701245777721,0.17349012968103858,3.0,0.09718160184143829,0.6490677902815821,3.0,0.10255196829561183,0.03792927959410005,24.0,0.10813377329956918,0.046965147050345095,53.0,0.12857370388068357,5,5
74,330.3799936579178,394.0327718183022,0.6555922627449036,83476.50987687401,0.2384869373006091,33.0,0.11569693449952653,0.26875194581480744,4.0,0.09836469474729267,1.1557785786024735,0.0,0.10363216896691366,0.060946643017688186,25.0,0.1097676413595947,0.07963654172860282,54.0,0.13007086069395335,4,4
75,335.88812853208725,385.6877362515321,1.7044634819030762,83602.93952046818,0.09764095891749104,34.0,0.11711186924416872,0.09738470689495496,5.0,0.09978058658293978,0.4779066794663206,1.0,0.10475702076324393,0.02289103822773148,26.0,0.11236966962728424,0.03156955533072362,55.0,0.13224667031137122,5,5
76,341.806457617116,377.6284218114571,0.0022152599412947893,83729.36916406234,72.54153881454573,0.0,0.11815412665946647,61.23477081066729,0.0,0.10082317769300625,334.565623539338,0.0,0.10579712293811822,15.486751422292706,0.0,0.11341633275392098,22.911584030458208,0.0,0.13329185023481432,0,0
77,348.1201881724977,369.8749725869674,1.775468349456787,83855.79880765651,0.10701810801544709,1.0,0.1195371886412675,0.083389023644912,1.0,0.10230027062963777,0.5170037427729667,1.0,0.10691628245448787,0.02102148747488202,1.0,0.11615624721681983,0.032327710947490984,1.0,0.1354412937368225,5,5
78,354.8135391599711,362.4467681632061,1.934040904045105,83982.22845125067,0.10541623838954503,2.0,0.12092529405944036,0.0725031635642376,2.0,0.10384129216866338,0.49565279794255773,2.0,0.10803844047274073,0.0189084390346782,2.0,0.1190848303799154,0.03072285434625237,2.0,0.13764808678457052,5,5
79,361.86978068789756,355.36237518269843,1.8202656507492065,84108.65809484484,0.12053053022245018,3.0,0.12227114318598038,0.07309524581768688,3.0,0.10537834718372573,0.5426491932060803,3.0,0.10915430676550174,0.019707666168471378,3.0,0.12193729543279273,0.033847492751065536,3.0,0.13974823407635628,5,5
80,369.27127582727667,348.63950093841515,0.7103665471076965,84235.087738439,0.3332869508915679,4.0,0.1234285204521443,0.17800180589154155,4.0,0.10662898262718039,1.4113793569056947,0.0,0.11022862621420047,0.04958541875374819,4.0,0.12370461405197442,0.09006520055357106,4.0,0.1411937619026838,4,4
81,376.99952469488414,342.2949491147618,0.5205224752426147,84361.51738203317,0.4923590253686962,5.0,0.12455116393174946,0.2313110531636099,5.0,0.10783353828443326,1.9253064508138302,0.0,0.1112956885959934,0.06652765058786483,5.0,0.12528961755573598,0.1278634962738466,5.0,0.14252270556998245,4,4
82,385.0352106933451,336.3445777871186,1.8234800100326538,84487.94702562733,0.15267224890838438,6.0,0.12583494152838667,0.06302708381804577,6.0,0.10944817964911868,0.5413184521373817,1.0,0.1124117181917092,0.01870016272224753,6.0,0.1282391055564699,0.038050315258789026,6.0,0.14450702935855358,5,5
83,393.3582487925679,330.80325978491146,1.0786590576171875,84614.3766692215,0.2811013527910735,7.0,0.12701220454958292,0.10182278942184785,7.0,0.11084817573054309,0.8875773888585686,2.0,0.11350158071261968,0.031150908890909396,7.0,0.13043002425813963,0.0671528716661347,7.0,0.14608706449433542,5,5
84,401.9478357318589,325.68484551728307,0.6303747892379761,84740.80631281566,0.525413844704977,8.0,0.12813024910188636,0.1667803110076445,8.0,0.11211225402133987,1.4534158982206322,0.0,0.11457512374904473,0.05258021132098088,8.0,0.1321565696012174,0.12017357594720098,8.0,0.14743378914739744,4,4
85,410.7825020172402,321.0021283542839,0.31135186553001404,84867.23595640983,1.1650367094157854,0.0,0.1292101934586079,0.3236707507296204,9.0,0.11327281617671059,2.7827180281857946,0.0,0.11563579842868998,0.10510322230261757,9.0,0.13354567848154253,0.25488430724497446,9.0,0.14862409907898722,3,3
86,419.8401655840036,316.7668126501096,1.1413180828094482,84993.665600004,0.34930617609398334,1.0,0.13036265226710209,0.08489356578196681,10.0,0.11474236249665298,0.7121628428989424,1.0,0.11673579312479579,0.028366992748124917,10.0,0.13584841180652768,0.07304143775504494,10.0,0.15016151191380805,5,5
87,429.09818699037226,312.9894844883107,0.2650337219238281,85120.09524359816,1.654892265187027,0.0,0.13143299903840788,0.3514302553031032,11.0,0.11589420260012183,2.8500561383089638,0.0,0.11779611866345782,0.1208330629547577,11.0,0.1371935229358713,0.33070317686700107,11.0,0.15131972683565595,3,3
88,438.5334260043146,309.6795852220973,0.17405793070793152,85246.52488719232,2.777468235284709,0.0,0.13249370159186244,0.5153940401969793,12.0,0.11701357962100119,4.012330979677847,0.0,0.11885213560745926,0.18223573713323382,12.0,0.13843951564781318,0.5306025299872607,12.0,0.1524371009211325,3,3
89,448.12229944207326,306.8453878758727,0.4751429855823517,85372.95453078649,1.1239055556623485,0.0,0.13357481586062298,0.18248128478889392,13.0,0.11825930967252955,1.3567400876757973,0.0,0.11992753300707809,0.06628539944917938,13.0,0.14002646940381797,0.20547842977037342,13.0,0.15366100778925337,3,3
90,457.8408401138425,304.49397646698094,0.26533567905426025,85499.38417438066,2.2198535760823592,0.0,0.13463916568233986,0.31574410164811945,14.0,0.11942264214379354,2.2329546587507667,0.0,0.1209917778019339,0.11783116679236598,14.0,0.14137907093197324,0.38936315398428695,14.0,0.15480292818911087,3,3
91,467.6647567292611,302.6312282993529,1.4235011339187622,85625.81381797482,0.4560967007488981,1.0,0.1357676121263859,0.057045250187285346,15.0,0.12109634518407136,0.3828128967795526,1.0,0.12213527170050846,0.02185179052524088,15.0,0.14405483521793266,0.07703883479893575,15.0,0.15631511881997331,5,5
92,477.56949461298746,301.2617992733073,1.9823023080825806,85752.24346156899,0.35947947461488133,2.0,0.13691717356420277,0.03972539401718645,16.0,0.12304133599446737,0.25253259680382656,2.0,0.1233268838034474,0.015617831400642311,16.0,0.14737888116654993,0.05881596300079861,16.0,0.1579700872960173,5,5
